"IDComprobante","Pago","Concepto","IDTarjeta","Importe","AlicuotaPercepMun","IdComprobanteVale","IdMedioDePago","TarjCupon","TarjNumero","TarjEstado","IDCheque","idTransferencia"
18041,1,"CONTADO",,50.85,0,,1,"","","",,
18042,1,"CONTADO",,139.04,0,,1,"","","",,
18045,1,"CONTADO",,37,0,,1,"","","",,
18046,1,"CONTADO",,130.43,0,,1,"","","",,
18047,1,"CONTADO",,60.25,0,,1,"","","",,
18048,1,"CONTADO",,482.95,0,,1,"","","",,
18049,1,"CONTADO",,19.18,0,,1,"","","",,
18051,1,"CONTADO",,700,0,,1,"","","",,
18052,1,"CONTADO",,117.02,0,,1,"","","",,
18053,1,"CONTADO",,0,0,,1,"","","",,
18054,1,"CONTADO",,315.73,0,,1,"","","",,
18056,1,"CONTADO",,11.5,0,,1,"","","",,
18057,1,"CONTADO",,686.21,0,,1,"","","",,
18058,1,"CONTADO",,297.79,0,,1,"","","",,
18059,1,"CONTADO",,200,0,,1,"","","",,
18060,1,"CONTADO",,102,0,,1,"","","",,
18061,1,"CONTADO",,0,0,,1,"","","",,
18062,1,"CONTADO",,0,0,,1,"","","",,
18065,1,"CONTADO",,113.51,0,,1,"","","",,
18066,1,"CONTADO",,311.81,0,,1,"","","",,
18067,1,"CONTADO",,83.44,0,,1,"","","",,
18068,1,"CONTADO",,103.48,0,,1,"","","",,
18071,1,"CONTADO",,500,0,,1,"","","",,
18072,1,"CONTADO",,186.39,0,,1,"","","",,
18074,1,"CONTADO",,34.11,0,,1,"","","",,
18075,1,"CONTADO",,69.36,0,,1,"","","",,
18079,1,"CONTADO",,197.37,0,,1,"","","",,
18080,1,"CONTADO",,485.52,0,,1,"","","",,
18082,1,"CONTADO",,88.94,0,,1,"","","",,
18086,1,"CONTADO",,77.62,0,,1,"","","",,
18092,1,"CONTADO",,72,0,,1,"","","",,
18094,1,"CONTADO",,52.83,0,,1,"","","",,
18095,1,"CONTADO",,30,0,,1,"","","",,
18097,1,"CONTADO",,13.5,0,,1,"","","",,
18098,1,"CONTADO",,259.11,0,,1,"","","",,
18099,1,"CONTADO",,0,0,,1,"","","",,
18100,1,"CONTADO",,0,0,,1,"","","",,
18101,1,"CONTADO",,61,0,,1,"","","",,
18102,1,"CONTADO",,194.95,0,,1,"","","",,
18103,1,"CONTADO",,0,0,,1,"","","",,
18104,1,"CONTADO",,0,0,,1,"","","",,
18106,1,"CONTADO",,12.9,0,,1,"","","",,
18107,1,"CONTADO",,41.5,0,,1,"","","",,
18109,1,"CONTADO",,21.41,0,,1,"","","",,
18110,1,"CONTADO",,65.76,0,,1,"","","",,
18111,1,"CONTADO",,247.15,0,,1,"","","",,
18112,1,"CONTADO",,125.41,0,,1,"","","",,
18113,1,"CONTADO",,0,0,,1,"","","",,
18114,1,"CONTADO",,153.02,0,,1,"","","",,
18116,1,"CONTADO",,382.62,0,,1,"","","",,
18118,1,"CONTADO",,106.67,0,,1,"","","",,
18119,1,"CONTADO",,177.94,0,,1,"","","",,
18120,1,"CONTADO",,227.35,0,,1,"","","",,
18121,1,"CONTADO",,76.95,0,,1,"","","",,
18122,1,"CONTADO",,95.12,0,,1,"","","",,
18123,1,"CONTADO",,31.76,0,,1,"","","",,
18124,1,"CONTADO",,24,0,,1,"","","",,
18128,1,"CONTADO",,272.11,0,,1,"","","",,
18130,1,"CONTADO",,48.12,0,,1,"","","",,
18131,1,"CONTADO",,77.64,0,,1,"","","",,
18133,1,"CONTADO",,1329.5,0,,1,"","","",,
18134,1,"CONTADO",,233.79,0,,1,"","","",,
18135,1,"CONTADO",,101.91,0,,1,"","","",,
18136,1,"CONTADO",,28.97,0,,1,"","","",,
18138,1,"CONTADO",,145.45,0,,1,"","","",,
18139,1,"CONTADO",,0,0,,1,"","","",,
18140,1,"CONTADO",,16,0,,1,"","","",,
18141,1,"CONTADO",,311.15,0,,1,"","","",,
18142,1,"CONTADO",,44,0,,1,"","","",,
18144,1,"CONTADO",,162.57,0,,1,"","","",,
18147,1,"CONTADO",,67.9,0,,1,"","","",,
18149,1,"CONTADO",,109.99,0,,1,"","","",,
18150,1,"CONTADO",,157.64,0,,1,"","","",,
18151,1,"CONTADO",,25,0,,1,"","","",,
18154,1,"CONTADO",,65.39,0,,1,"","","",,
18162,1,"CONTADO",,18.7,0,,1,"","","",,
18164,1,"CONTADO",,43.47,0,,1,"","","",,
18166,1,"CONTADO",,400,0,,1,"","","",,
18168,1,"CONTADO",,800,0,,1,"","","",,
18169,1,"CONTADO",,87.97,0,,1,"","","",,
18170,1,"CONTADO",,123.96,0,,1,"","","",,
18171,1,"CONTADO",,35,0,,1,"","","",,
18172,1,"CONTADO",,1013.32,0,,1,"","","",,
18175,1,"CONTADO",,68.53,0,,1,"","","",,
18176,1,"CONTADO",,71.9,0,,1,"","","",,
18179,1,"CONTADO",,500,0,,1,"","","",,
18180,1,"CONTADO",,366.74,0,,1,"","","",,
18181,1,"CONTADO",,366.74,0,,1,"","","",,
18182,1,"CONTADO",,492,0,,1,"","","",,
18185,1,"CONTADO",,38.93,0,,1,"","","",,
18186,1,"CONTADO",,0,0,,1,"","","",,
18188,1,"CONTADO",,17.1,0,,1,"","","",,
18189,1,"CONTADO",,404.64,0,,1,"","","",,
18190,1,"CONTADO",,261.92,0,,1,"","","",,
18191,1,"CONTADO",,0,0,,1,"","","",,
18192,1,"CONTADO",,0,0,,1,"","","",,
18193,1,"CONTADO",,102.67,0,,1,"","","",,
18194,1,"CONTADO",,400,0,,1,"","","",,
18195,1,"CONTADO",,152.04,0,,1,"","","",,
18196,1,"CONTADO",,730.15,0,,1,"","","",,
18197,1,"CONTADO",,139.66,0,,1,"","","",,
18199,1,"CONTADO",,400,0,,1,"","","",,
18200,1,"CONTADO",,358.51,0,,1,"","","",,
18201,1,"CONTADO",,261.53,0,,1,"","","",,
18202,1,"CONTADO",,156.92,0,,1,"","","",,
18204,1,"CONTADO",,0,0,,1,"","","",,
18205,1,"CONTADO",,60.82,0,,1,"","","",,
18206,1,"CONTADO",,0,0,,1,"","","",,
18207,1,"CONTADO",,26,0,,1,"","","",,
18208,1,"CONTADO",,224,0,,1,"","","",,
18209,1,"CONTADO",,76.64,0,,1,"","","",,
18212,1,"CONTADO",,207.58,0,,1,"","","",,
18214,1,"CONTADO",,261.53,0,,1,"","","",,
18215,1,"CONTADO",,12.81,0,,1,"","","",,
18216,1,"CONTADO",,31,0,,1,"","","",,
18217,1,"CONTADO",,66.3,0,,1,"","","",,
18218,1,"CONTADO",,229.89,0,,1,"","","",,
18219,1,"CONTADO",,332,0,,1,"","","",,
18220,1,"CONTADO",,57.22,0,,1,"","","",,
18221,1,"CONTADO",,15,0,,1,"","","",,
18222,1,"CONTADO",,48.17,0,,1,"","","",,
18223,1,"CONTADO",,226.21,0,,1,"","","",,
18224,1,"CONTADO",,68.52,0,,1,"","","",,
18225,1,"CONTADO",,135.07,0,,1,"","","",,
18226,1,"CONTADO",,62.43,0,,1,"","","",,
18229,1,"CONTADO",,0,0,,1,"","","",,
18230,1,"CONTADO",,0,0,,1,"","","",,
18232,1,"CONTADO",,0,0,,1,"","","",,
18233,1,"CONTADO",,27.5,0,,1,"","","",,
18235,1,"CONTADO",,254.9,0,,1,"","","",,
18236,1,"CONTADO",,44.2,0,,1,"","","",,
18237,1,"CONTADO",,83.53,0,,1,"","","",,
18238,1,"CONTADO",,1208.15,0,,1,"","","",,
18239,1,"CONTADO",,75.25,0,,1,"","","",,
18240,1,"CONTADO",,52.82,0,,1,"","","",,
18245,1,"CONTADO",,0,0,,1,"","","",,
18246,1,"CONTADO",,42.81,0,,1,"","","",,
18247,1,"CONTADO",,22.77,0,,1,"","","",,
18248,1,"CONTADO",,120.91,0,,1,"","","",,
18251,1,"CONTADO",,293.5,0,,1,"","","",,
18252,1,"CONTADO",,0,0,,1,"","","",,
18256,1,"CONTADO",,665.59,0,,1,"","","",,
18257,1,"CONTADO",,34,0,,1,"","","",,
18258,1,"CONTADO",,0,0,,1,"","","",,
18259,1,"CONTADO",,17.9,0,,1,"","","",,
18261,1,"CONTADO",,83.5,0,,1,"","","",,
18262,1,"CONTADO",,0,0,,1,"","","",,
18263,1,"CONTADO",,25.0600000000002,0,,1,"","","",,
18264,1,"CONTADO",,0,0,,1,"","","",,
18265,1,"CONTADO",,259.61,0,,1,"","","",,
18266,1,"CONTADO",,85.21,0,,1,"","","",,
18267,1,"CONTADO",,257.54,0,,1,"","","",,
18268,1,"CONTADO",,15.2,0,,1,"","","",,
18269,1,"CONTADO",,111.68,0,,1,"","","",,
18270,1,"CONTADO",,190.65,0,,1,"","","",,
18272,1,"CONTADO",,38,0,,1,"","","",,
18274,1,"CONTADO",,343.32,0,,1,"","","",,
18276,1,"CONTADO",,0,0,,1,"","","",,
18277,1,"CONTADO",,0,0,,1,"","","",,
18279,1,"CONTADO",,800,0,,1,"","","",,
18280,1,"CONTADO",,24,0,,1,"","","",,
18281,1,"CONTADO",,135.14,0,,1,"","","",,
18282,1,"CONTADO",,36,0,,1,"","","",,
18283,1,"CONTADO",,54.84,0,,1,"","","",,
18284,1,"CONTADO",,161.38,0,,1,"","","",,
18286,1,"CONTADO",,494.27,0,,1,"","","",,
18287,1,"CONTADO",,206.14,0,,1,"","","",,
18289,1,"CONTADO",,258.02,0,,1,"","","",,
18292,1,"CONTADO",,133.69,0,,1,"","","",,
18293,1,"CONTADO",,75.64,0,,1,"","","",,
18295,1,"CONTADO",,386.32,0,,1,"","","",,
18296,1,"CONTADO",,303.83,0,,1,"","","",,
18297,1,"CONTADO",,133.69,0,,1,"","","",,
18298,1,"CONTADO",,151.17,0,,1,"","","",,
18302,1,"CONTADO",,28.97,0,,1,"","","",,
18303,1,"CONTADO",,17.1,0,,1,"","","",,
18306,1,"CONTADO",,46.17,0,,1,"","","",,
18307,1,"CONTADO",,62.7,0,,1,"","","",,
18310,1,"CONTADO",,53.86,0,,1,"","","",,
18312,1,"CONTADO",,23.9,0,,1,"","","",,
18313,1,"CONTADO",,37.1,0,,1,"","","",,
18316,1,"CONTADO",,158.06,0,,1,"","","",,
18317,1,"CONTADO",,253.11,0,,1,"","","",,
18319,1,"CONTADO",,117.28,0,,1,"","","",,
18321,1,"CONTADO",,16.4,0,,1,"","","",,
18323,1,"CONTADO",,67.65,0,,1,"","","",,
18324,1,"CONTADO",,67.38,0,,1,"","","",,
18325,1,"CONTADO",,64.58,0,,1,"","","",,
18326,1,"CONTADO",,59.33,0,,1,"","","",,
18327,1,"CONTADO",,76.68,0,,1,"","","",,
18328,1,"CONTADO",,64,0,,1,"","","",,
18329,1,"CONTADO",,68,0,,1,"","","",,
18330,1,"CONTADO",,42,0,,1,"","","",,
18331,1,"CONTADO",,75,0,,1,"","","",,
18333,1,"CONTADO",,0,0,,1,"","","",,
18334,1,"CONTADO",,0,0,,1,"","","",,
18335,1,"CONTADO",,164.26,0,,1,"","","",,
18337,1,"CONTADO",,2788.47,0,,1,"","","",,
18338,1,"CONTADO",,11857.15,0,,1,"","","",,
18339,1,"CONTADO",,50.49,0,,1,"","","",,
18340,1,"CONTADO",,55.73,0,,1,"","","",,
18341,1,"CONTADO",,98.97,0,,1,"","","",,
18342,1,"CONTADO",,125.3,0,,1,"","","",,
18344,1,"CONTADO",,24.9,0,,1,"","","",,
18346,1,"CONTADO",,15,0,,1,"","","",,
18347,1,"CONTADO",,64.5,0,,1,"","","",,
18348,1,"CONTADO",,78.36,0,,1,"","","",,
18349,1,"CONTADO",,82.86,0,,1,"","","",,
18350,1,"CONTADO",,189.9,0,,1,"","","",,
18351,1,"CONTADO",,0,0,,1,"","","",,
18352,1,"CONTADO",,227.49,0,,1,"","","",,
18353,1,"CONTADO",,0,0,,1,"","","",,
18354,1,"CONTADO",,201.58,0,,1,"","","",,
18355,1,"CONTADO",,152.18,0,,1,"","","",,
18356,1,"CONTADO",,50.28,0,,1,"","","",,
18357,1,"CONTADO",,18.42,0,,1,"","","",,
18360,1,"CONTADO",,117.56,0,,1,"","","",,
18361,1,"CONTADO",,115.3,0,,1,"","","",,
18362,1,"CONTADO",,55.95,0,,1,"","","",,
18363,1,"CONTADO",,99.9,0,,1,"","","",,
18364,1,"CONTADO",,36,0,,1,"","","",,
18365,1,"CONTADO",,0,0,,1,"","","",,
18366,1,"CONTADO",,0,0,,1,"","","",,
18367,1,"CONTADO",,65.29,0,,1,"","","",,
18368,1,"CONTADO",,0,0,,1,"","","",,
18369,1,"CONTADO",,0,0,,1,"","","",,
18371,1,"CONTADO",,209.53,0,,1,"","","",,
18372,1,"CONTADO",,120.53,0,,1,"","","",,
18374,1,"CONTADO",,294.17,0,,1,"","","",,
18376,1,"CONTADO",,350.94,0,,1,"","","",,
18377,1,"CONTADO",,39.28,0,,1,"","","",,
18378,1,"CONTADO",,15.75,0,,1,"","","",,
18379,1,"CONTADO",,145.55,0,,1,"","","",,
18381,1,"CONTADO",,46.76,0,,1,"","","",,
18382,1,"CONTADO",,134.71,0,,1,"","","",,
18383,1,"CONTADO",,1037.58,0,,1,"","","",,
18384,1,"CONTADO",,130.83,0,,1,"","","",,
18386,1,"CONTADO",,86.86,0,,1,"","","",,
18387,1,"CONTADO",,0,0,,1,"","","",,
18389,1,"CONTADO",,74.96,0,,1,"","","",,
18390,1,"CONTADO",,43,0,,1,"","","",,
18391,1,"CONTADO",,41.96,0,,1,"","","",,
18392,1,"CONTADO",,45.09,0,,1,"","","",,
18395,1,"CONTADO",,469.03,0,,1,"","","",,
18399,1,"CONTADO",,0,0,,1,"","","",,
18400,1,"CONTADO",,0,0,,1,"","","",,
18401,2,"TARJETA",,177.79,0,,5,"22837736","4517642317911003","",,
18402,1,"CONTADO",,112.47,0,,1,"","","",,
18404,1,"CONTADO",,122.13,0,,1,"","","",,
18407,1,"CONTADO",,44.19,0,,1,"","","",,
18408,1,"CONTADO",,452.11,0,,1,"","","",,
18409,1,"CONTADO",,29.6,0,,1,"","","",,
18410,1,"CONTADO",,48.7,0,,1,"","","",,
18412,1,"CONTADO",,277.39,0,,1,"","","",,
18413,1,"CONTADO",,31.08,0,,1,"","","",,
18414,1,"CONTADO",,55.47,0,,1,"","","",,
18415,1,"CONTADO",,51.49,0,,1,"","","",,
18417,1,"CONTADO",,114.25,0,,1,"","","",,
18418,1,"CONTADO",,95.1,0,,1,"","","",,
18420,1,"CONTADO",,0,0,,1,"","","",,
18424,1,"CONTADO",,142.3,0,,1,"","","",,
18425,1,"CONTADO",,57.76,0,,1,"","","",,
18426,1,"CONTADO",,0,0,,1,"","","",,
18427,1,"CONTADO",,84.94,0,,1,"","","",,
18428,1,"CONTADO",,54.78,0,,1,"","","",,
18430,1,"CONTADO",,83,0,,1,"","","",,
18434,1,"CONTADO",,77,0,,1,"","","",,
18435,1,"CONTADO",,967.1,0,,1,"","","",,
18437,1,"CONTADO",,82.6,0,,1,"","","",,
18438,1,"CONTADO",,500,0,,1,"","","",,
18439,1,"CONTADO",,0,0,,1,"","","",,
18440,1,"CONTADO",,0,0,,1,"","","",,
18441,1,"CONTADO",,139.68,0,,1,"","","",,
18443,1,"CONTADO",,226.8,0,,1,"","","",,
18444,1,"CONTADO",,16.59,0,,1,"","","",,
18449,1,"CONTADO",,97.04,0,,1,"","","",,
18450,1,"CONTADO",,48.9,0,,1,"","","",,
18451,1,"CONTADO",,446.23,0,,1,"","","",,
18452,1,"CONTADO",,46.13,0,,1,"","","",,
18454,1,"CONTADO",,491.68,0,,1,"","","",,
18456,1,"CONTADO",,143.27,0,,1,"","","",,
18457,1,"CONTADO",,22.16,0,,1,"","","",,
18461,1,"CONTADO",,695.3,0,,1,"","","",,
18462,1,"CONTADO",,170.34,0,,1,"","","",,
18464,1,"CONTADO",,1888.17,0,,1,"","","",,
18465,1,"CONTADO",,61.6,0,,1,"","","",,
18467,1,"CONTADO",,91.66,0,,1,"","","",,
18468,1,"CONTADO",,22.16,0,,1,"","","",,
18469,1,"CONTADO",,123.53,0,,1,"","","",,
18471,1,"CONTADO",,100.92,0,,1,"","","",,
18472,1,"CONTADO",,323.07,0,,1,"","","",,
18477,1,"CONTADO",,25.01,0,,1,"","","",,
18478,1,"CONTADO",,84.02,0,,1,"","","",,
18481,1,"CONTADO",,336.61,0,,1,"","","",,
18483,1,"CONTADO",,800,0,,1,"","","",,
18485,1,"CONTADO",,79.87,0,,1,"","","",,
18486,1,"CONTADO",,70.36,0,,1,"","","",,
18487,1,"CONTADO",,125.74,0,,1,"","","",,
18488,1,"CONTADO",,0,0,,1,"","","",,
18494,1,"CONTADO",,56,0,,1,"","","",,
18495,1,"CONTADO",,145.61,0,,1,"","","",,
18496,1,"CONTADO",,47.85,0,,1,"","","",,
18497,1,"CONTADO",,54.7,0,,1,"","","",,
18498,1,"CONTADO",,106.67,0,,1,"","","",,
18502,1,"CONTADO",,25.91,0,,1,"","","",,
18504,1,"CONTADO",,118.88,0,,1,"","","",,
18505,1,"CONTADO",,91.09,0,,1,"","","",,
18508,1,"CONTADO",,31.58,0,,1,"","","",,
18512,1,"CONTADO",,37.85,0,,1,"","","",,
18514,1,"CONTADO",,216.12,0,,1,"","","",,
18515,1,"CONTADO",,20.01,0,,1,"","","",,
18517,1,"CONTADO",,148.85,0,,1,"","","",,
18518,1,"CONTADO",,48.58,0,,1,"","","",,
18519,1,"CONTADO",,137.65,0,,1,"","","",,
18520,1,"CONTADO",,380.85,0,,1,"","","",,
18521,1,"CONTADO",,41.64,0,,1,"","","",,
18523,1,"CONTADO",,95.17,0,,1,"","","",,
18525,1,"CONTADO",,60,0,,1,"","","",,
18527,1,"CONTADO",,172.73,0,,1,"","","",,
18528,1,"CONTADO",,183.49,0,,1,"","","",,
18530,1,"CONTADO",,76.6,0,,1,"","","",,
18531,1,"CONTADO",,311.07,0,,1,"","","",,
18533,1,"CONTADO",,0,0,,1,"","","",,
18534,1,"CONTADO",,0,0,,1,"","","",,
18535,1,"CONTADO",,0,0,,1,"","","",,
18536,1,"CONTADO",,90.27,0,,1,"","","",,
18537,1,"CONTADO",,31.51,0,,1,"","","",,
18538,1,"CONTADO",,99.17,0,,1,"","","",,
18542,1,"CONTADO",,93.17,0,,1,"","","",,
18544,1,"CONTADO",,36.54,0,,1,"","","",,
18545,1,"CONTADO",,50.98,0,,1,"","","",,
18546,1,"CONTADO",,0,0,,1,"","","",,
18547,1,"CONTADO",,0,0,,1,"","","",,
18548,1,"CONTADO",,33.53,0,,1,"","","",,
18549,1,"CONTADO",,1217.44,0,,1,"","","",,
18551,1,"CONTADO",,178.51,0,,1,"","","",,
18553,1,"CONTADO",,20.01,0,,1,"","","",,
18557,1,"CONTADO",,300,0,,1,"","","",,
18559,1,"CONTADO",,73.33,0,,1,"","","",,
18560,1,"CONTADO",,0,0,,1,"","","",,
18563,1,"CONTADO",,73.33,0,,1,"","","",,
18564,1,"CONTADO",,416.09,0,,1,"","","",,
18568,1,"CONTADO",,0,0,,1,"","","",,
18569,1,"CONTADO",,68.75,0,,1,"","","",,
18570,1,"CONTADO",,31.14,0,,1,"","","",,
18571,1,"CONTADO",,134.44,0,,1,"","","",,
18573,1,"CONTADO",,50.92,0,,1,"","","",,
18574,1,"CONTADO",,37,0,,1,"","","",,
18577,1,"CONTADO",,28,0,,1,"","","",,
18578,1,"CONTADO",,26,0,,1,"","","",,
18582,1,"CONTADO",,131.58,0,,1,"","","",,
18583,1,"CONTADO",,31.08,0,,1,"","","",,
18584,1,"CONTADO",,497.1,0,,1,"","","",,
18587,1,"CONTADO",,27.55,0,,1,"","","",,
18588,1,"CONTADO",,106.38,0,,1,"","","",,
18589,1,"CONTADO",,95.06,0,,1,"","","",,
18590,1,"CONTADO",,37.36,0,,1,"","","",,
18591,1,"CONTADO",,177.93,0,,1,"","","",,
18594,1,"CONTADO",,74.75,0,,1,"","","",,
18595,1,"CONTADO",,102.17,0,,1,"","","",,
18596,1,"CONTADO",,0,0,,1,"","","",,
18599,1,"CONTADO",,1000,0,,1,"","","",,
18600,1,"CONTADO",,33,0,,1,"","","",,
18601,1,"CONTADO",,25.96,0,,1,"","","",,
18602,1,"CONTADO",,32.57,0,,1,"","","",,
18603,1,"CONTADO",,597.74,0,,1,"","","",,
18604,1,"CONTADO",,82.37,0,,1,"","","",,
18606,1,"CONTADO",,100.41,0,,1,"","","",,
18607,1,"CONTADO",,123.74,0,,1,"","","",,
18608,1,"CONTADO",,240.43,0,,1,"","","",,
18609,1,"CONTADO",,1144.78,0,,1,"","","",,
18616,1,"CONTADO",,24,0,,1,"","","",,
18617,1,"CONTADO",,288,0,,1,"","","",,
18618,1,"CONTADO",,167.2,0,,1,"","","",,
18628,1,"CONTADO",,0,0,,1,"","","",,
18629,1,"CONTADO",,0,0,,1,"","","",,
18630,1,"CONTADO",,73.95,0,,1,"","","",,
18631,1,"CONTADO",,0,0,,1,"","","",,
18633,1,"CONTADO",,622.52,0,,1,"","","",,
18634,1,"CONTADO",,0,0,,1,"","","",,
18635,1,"CONTADO",,0,0,,1,"","","",,
18636,1,"CONTADO",,87.6,0,,1,"","","",,
18638,1,"CONTADO",,79.51,0,,1,"","","",,
18640,1,"CONTADO",,53,0,,1,"","","",,
18642,1,"CONTADO",,161.58,0,,1,"","","",,
18645,1,"CONTADO",,45.51,0,,1,"","","",,
18647,1,"CONTADO",,340.13,0,,1,"","","",,
18649,1,"CONTADO",,77.61,0,,1,"","","",,
18650,1,"CONTADO",,137.24,0,,1,"","","",,
18651,1,"CONTADO",,109.39,0,,1,"","","",,
18652,1,"CONTADO",,73.32,0,,1,"","","",,
18653,1,"CONTADO",,15,0,,1,"","","",,
18658,1,"CONTADO",,57.69,0,,1,"","","",,
18659,1,"CONTADO",,30,0,,1,"","","",,
18661,1,"CONTADO",,100,0,,1,"","","",,
18662,1,"CONTADO",,100,0,,1,"","","",,
18663,1,"CONTADO",,103.88,0,,1,"","","",,
18664,1,"CONTADO",,50.61,0,,1,"","","",,
18665,1,"CONTADO",,1000,0,,1,"","","",,
18666,1,"CONTADO",,75.48,0,,1,"","","",,
18667,1,"CONTADO",,37.46,0,,1,"","","",,
18668,1,"CONTADO",,5,0,,1,"","","",,
18669,1,"CONTADO",,62.12,0,,1,"","","",,
18671,1,"CONTADO",,142.93,0,,1,"","","",,
18672,1,"CONTADO",,2610.68,0,,1,"","","",,
18674,1,"CONTADO",,20.3,0,,1,"","","",,
18676,1,"CONTADO",,138.13,0,,1,"","","",,
18677,1,"CONTADO",,19,0,,1,"","","",,
18678,1,"CONTADO",,36.78,0,,1,"","","",,
18680,1,"CONTADO",,30,0,,1,"","","",,
18681,1,"CONTADO",,0,0,,1,"","","",,
18682,1,"CONTADO",,0,0,,1,"","","",,
18683,1,"CONTADO",,108.14,0,,1,"","","",,
18684,1,"CONTADO",,74.57,0,,1,"","","",,
18686,1,"CONTADO",,0,0,,1,"","","",,
18688,1,"CONTADO",,1145.4,0,,1,"","","",,
18689,1,"CONTADO",,53.16,0,,1,"","","",,
18690,1,"CONTADO",,1264.47,0,,1,"","","",,
18691,1,"CONTADO",,117.1,0,,1,"","","",,
18692,1,"CONTADO",,167.57,0,,1,"","","",,
18693,1,"CONTADO",,223.91,0,,1,"","","",,
18694,1,"CONTADO",,54.5,0,,1,"","","",,
18695,1,"CONTADO",,24,0,,1,"","","",,
18696,1,"CONTADO",,38.36,0,,1,"","","",,
18697,1,"CONTADO",,205.99,0,,1,"","","",,
18698,1,"CONTADO",,42,0,,1,"","","",,
18699,1,"CONTADO",,41.67,0,,1,"","","",,
18700,1,"CONTADO",,125.15,0,,1,"","","",,
18702,1,"CONTADO",,197.67,0,,1,"","","",,
18703,1,"CONTADO",,51.4,0,,1,"","","",,
18705,1,"CONTADO",,29.9,0,,1,"","","",,
18706,1,"CONTADO",,132.58,0,,1,"","","",,
18707,1,"CONTADO",,75.33,0,,1,"","","",,
18708,1,"CONTADO",,149.15,0,,1,"","","",,
18709,1,"CONTADO",,146.33,0,,1,"","","",,
18710,1,"CONTADO",,0,0,,1,"","","",,
18711,1,"CONTADO",,43.23,0,,1,"","","",,
18712,1,"CONTADO",,0,0,,1,"","","",,
18713,1,"CONTADO",,0,0,,1,"","","",,
18714,1,"CONTADO",,67.86,0,,1,"","","",,
18716,1,"CONTADO",,91.09,0,,1,"","","",,
18717,1,"CONTADO",,0,0,,1,"","","",,
18718,1,"CONTADO",,33.53,0,,1,"","","",,
18719,1,"CONTADO",,364.78,0,,1,"","","",,
18720,1,"CONTADO",,93.57,0,,1,"","","",,
18721,1,"CONTADO",,210,0,,1,"","","",,
18723,1,"CONTADO",,51,0,,1,"","","",,
18725,1,"CONTADO",,103.05,0,,1,"","","",,
18727,1,"CONTADO",,77,0,,1,"","","",,
18728,1,"CONTADO",,435.57,0,,1,"","","",,
18729,1,"CONTADO",,103.48,0,,1,"","","",,
18732,1,"CONTADO",,800,0,,1,"","","",,
18733,1,"CONTADO",,28.03,0,,1,"","","",,
18735,1,"CONTADO",,687.2,0,,1,"","","",,
18739,1,"CONTADO",,63.99,0,,1,"","","",,
18742,1,"CONTADO",,22.5,0,,1,"","","",,
18744,1,"CONTADO",,260,0,,1,"","","",,
18745,1,"CONTADO",,85.37,0,,1,"","","",,
18746,1,"CONTADO",,173.27,0,,1,"","","",,
18747,1,"CONTADO",,0,0,,1,"","","",,
18748,1,"CONTADO",,0,0,,1,"","","",,
18752,1,"CONTADO",,200,0,,1,"","","",,
18753,1,"CONTADO",,164.68,0,,1,"","","",,
18757,1,"CONTADO",,74.75,0,,1,"","","",,
18758,1,"CONTADO",,121.52,0,,1,"","","",,
18759,1,"CONTADO",,0,0,,1,"","","",,
18760,1,"CONTADO",,77,0,,1,"","","",,
18761,1,"CONTADO",,31.5,0,,1,"","","",,
18764,1,"CONTADO",,28.03,0,,1,"","","",,
18765,1,"CONTADO",,700,0,,1,"","","",,
18767,1,"CONTADO",,145,0,,1,"","","",,
18768,1,"CONTADO",,31.47,0,,1,"","","",,
18770,1,"CONTADO",,84.67,0,,1,"","","",,
18771,1,"CONTADO",,135.27,0,,1,"","","",,
18772,1,"CONTADO",,136.38,0,,1,"","","",,
18778,1,"CONTADO",,100.95,0,,1,"","","",,
18779,1,"CONTADO",,99.76,0,,1,"","","",,
18784,1,"CONTADO",,75.09,0,,1,"","","",,
18785,1,"CONTADO",,0,0,,1,"","","",,
18786,1,"CONTADO",,39,0,,1,"","","",,
18789,1,"CONTADO",,267.55,0,,1,"","","",,
18790,1,"CONTADO",,49.32,0,,1,"","","",,
18791,1,"CONTADO",,70.14,0,,1,"","","",,
18792,1,"CONTADO",,332.6,0,,1,"","","",,
18793,1,"CONTADO",,91.65,0,,1,"","","",,
18795,1,"CONTADO",,31.91,0,,1,"","","",,
18796,1,"CONTADO",,83.43,0,,1,"","","",,
18797,1,"CONTADO",,0,0,,1,"","","",,
18798,1,"CONTADO",,311.93,0,,1,"","","",,
18799,1,"CONTADO",,282.55,0,,1,"","","",,
18801,1,"CONTADO",,202,0,,1,"","","",,
18803,1,"CONTADO",,56.04,0,,1,"","","",,
18806,1,"CONTADO",,45,0,,1,"","","",,
18812,1,"CONTADO",,859.23,0,,1,"","","",,
18813,1,"CONTADO",,0,0,,1,"","","",,
18814,1,"CONTADO",,47,0,,1,"","","",,
18815,1,"CONTADO",,127.4,0,,1,"","","",,
18817,1,"CONTADO",,69.72,0,,1,"","","",,
18818,1,"CONTADO",,97.4,0,,1,"","","",,
18819,1,"CONTADO",,43.1,0,,1,"","","",,
18820,1,"CONTADO",,30.8,0,,1,"","","",,
18822,1,"CONTADO",,19.74,0,,1,"","","",,
18823,1,"CONTADO",,0,0,,1,"","","",,
18824,1,"CONTADO",,282.19,0,,1,"","","",,
18825,1,"CONTADO",,34,0,,1,"","","",,
